Date,QQQ,SPY,GLD,TLT
2005-03-31,-0.004364956700567154,-0.001863134283745173,0.004916294198632268,0.00719017038577
2005-04-01,-0.010169420428690464,-0.004502990845957243,-0.004681674425482663,0.003366110940905919
2005-04-04,0.007156534152028832,0.0017011948293363828,-0.005175203383487659,-0.00022440356512703488
2005-04-05,0.0027399620025368404,0.004749424108315087,0.0011785325043955194,-0.0025801093218206384
2005-04-06,-0.0016429660274252364,0.003462916865585551,0.004231325102584404,0.003475267156676531
2005-04-07,0.011982389803046637,0.0053814284261979985,-0.0014084831613397084,-0.008089006805185957
2005-04-08,-0.00815469943663824,-0.010453032243704337,0.002814895929692614,0.0034908106871516065
2005-04-11,-0.00437600732251531,0.0007622923794330705,0.0021060065188699692,0.005381940917449873
2005-04-12,0.004922661682965799,0.00515187980938432,0.0014015740215325113,0.009237241291259548
2005-04-13,-0.01650279835439449,-0.011864291808439648,0.0013996123608867256,-0.0024398014955641176
2005-04-14,-0.014244086453033065,-0.013129377438096983,-0.013848364312432566,-0.0015559081651293479
2005-04-15,-0.02304818697768227,-0.01409155739951829,0.0021249010358104564,0.013149786625691008
2005-04-18,0.00028747774342271815,0.003061334005119561,0.006816270375332937,-0.0007685620693303281
2005-04-19,0.006882957544377232,0.00791551631472148,0.01372593773248563,0.009621433575240965
2005-04-20,-0.008322653525178166,-0.014048271953520063,0.0027688699314186373,-0.0025054111030970105
2005-04-21,0.02616725617236689,0.019233977492249893,-0.004850521088753664,-0.01052779898651383
2005-04-22,-0.014990775830750105,-0.0037996457528239875,0.004620030567512913,0.008343679418643876
2005-04-25,0.008231037970088744,0.006554001977047356,0.0011516582685481746,0.0029467497429823924
2005-04-26,-0.009371884630991903,-0.009761367527436294,0.004593502966645929,-0.0015266507672180851
2005-04-27,0.0014255210752154657,0.0038992410460080233,-0.010133634068112189,0.0034872773651368183
2005-04-28,-0.010021458775128049,-0.012617380995382711,-0.004640397217137494,0.007370420457554185
2005-04-29,0.006596941283287071,0.013481625122823943,0.008106552333935738,-0.0017291142781746334
2005-05-02,0.003994449900540531,0.005599837646915279,-0.010901126355548211,-0.000217341140044354
2005-05-03,0.0051120437972174745,0.0017168108781765138,-0.0028024947683054522,0.002711497257661931
2005-05-04,0.012108203315707097,0.007689001537489554,0.003268814598599033,-0.00881130920935662
2005-05-05,0.0008386182158146119,-0.00034076409832347904,0.00023303394519147896,0.002291128461180049
2005-05-06,0.0027922145605594442,-0.0031549138642674476,-0.009130331207844171,-0.007438560426859949
2005-05-09,0.00473006660952701,0.006215532772918523,0.0007052728493703425,0.0009871375309706573
2005-05-10,-0.007242315316099849,-0.010408856347817132,0.0021129284545669176,0.007106193251593658
2005-05-11,0.0050193820242636095,0.005473576074541755,0.0011719030574265017,0.003045104655654273
2005-05-12,-0.0027850885517477783,-0.011063973876041112,-0.012492767987104848,0.003902641840283009
2005-05-13,0.010819704111472645,-0.001985677205291389,-0.004993449513758401,0.0038861188026248546
2005-05-16,0.006600712408179353,0.009289656597782048,-0.001670039593571195,-0.0011856711802640226
2005-05-17,0.006011789049636565,0.006656219986933993,-0.00047767990788377847,0.0028008971700834006
2005-05-18,0.01353240973198661,0.010237921996344714,0.004528636676695042,0.0066481799262849885
2005-05-19,0.008298992821065597,0.0042004522311698605,-0.0016660647871720412,-0.0025678915258376994
2005-05-20,0.0039907917310397015,-0.0014263531758130844,-0.007891898239560196,0.0011780189219565466
2005-05-23,0.005032246513895034,0.005525590445598436,-0.0007206099466198394,0.0077825450463658635
2005-05-24,0.003165733209952913,-0.002340510179820924,0.0026394883318275482,0.002756623756976267
2005-05-25,-0.004222696767912063,-0.0007538559027982602,0.0033492708869692074,-0.007013100855409915
2005-05-26,0.009999664921753046,0.00534586119506188,-0.004308295568608848,-0.00032092562843736915
2005-05-27,0.000524005961480465,0.001664377830771121,0.004547152554352749,0.0010666523349396938
2005-05-31,-0.0034076733241032667,-0.0064237121262715365,-0.005507006257920899,0.012285106121389403
2005-06-01,0.00810745625643483,0.008500875786855475,-0.0028853769992222954,0.012171383364138156
2005-06-02,0.007008170650528789,0.0021552760221901497,0.013631676194803669,0.0023972656211615896
2005-06-03,-0.014590811424539534,-0.005064049913032893,0.0016613198934977114,-0.008259937969882208
2005-06-06,0.00026207011158336347,-0.0009162313984175972,0.007324341820024229,0.005236238926271962
2005-06-07,-0.008432315985341226,0.0007493428253462424,-0.002356788114264282,0.007905035026832449
2005-06-08,-0.0021181701276690563,-0.0018328640902266927,-0.0009443087328481455,-0.004776402072546465
2005-06-09,0.0063433337717202125,0.0047424936042377245,-0.001654643902374655,-0.0008347242698104074
2005-06-10,-0.010595441468505964,-0.002326895842727968,0.008245976200893991,-0.011316282509186057
2005-06-13,0.004781952630380845,0.003156321885786117,0.003747073510715156,-0.006025438847246615
2005-06-14,-0.0039836085306989705,0.0023200335880873947,-0.004216457663253803,-0.006595857561370348
2005-06-15,0.003187847337837321,0.0019008471447970897,0.0032810717059978092,0.00181401043408525
2005-06-16,0.005290677870932872,0.0025568878323890707,0.01670566459973835,0.004993348632898187
2005-06-17,0.0001329134151182781,0.0036983608483584026,0.0039040578544222043,-0.00010558930158745505
2005-06-20,0.0,0.0003294058845507821,0.0006873360101561252,-0.001696879572148082
2005-06-21,-0.0005290483176084741,0.000576428295209637,0.0034297855454410334,0.0073005117345150495
2005-06-22,-0.0010565768462444324,0.0008228407418862486,-0.002056441943057124,0.012049396522027486
2005-06-23,-0.011171470778982756,-0.014165675366752301,0.006838395268039535,-0.0010422257060422719
2005-06-24,-0.011295873476304072,-0.007369165299622422,-0.0027297316581218743,0.004992272579887062
2005-06-27,-0.004609196148445905,0.0014278961256221558,0.00022772625942488032,0.0026942179754967
2005-06-28,0.009466260362303872,0.008357892572663448,-0.010531211828189758,-0.006853006020619809
2005-06-29,-0.0021552951039008152,-0.0026673527406240816,0.0041341423463071925,-0.001563037411034887
2005-06-30,-0.007854490974385215,-0.00543921993447092,-0.004364367604562605,0.008932807753385669
2005-07-01,-0.0013600170498984266,0.002932651141076261,-0.017181705910153004,-0.012194194825280112
2005-07-05,0.010292525824846547,0.007999649980608006,-0.00988480597185764,-0.00949951768475001
2005-07-06,-0.0048628558870269685,-0.008417728109217013,-0.0007097783269727351,0.005499848845106875
2005-07-07,0.0035144596657817493,0.003926074355165127,0.002600181338699863,0.00210746428490866
2005-07-08,0.018976723427208013,0.011356146027250031,-0.002363562671597049,-0.004113158919353524
2005-07-11,0.009223975128348641,0.005097687385813963,0.0066038588233694575,0.0
2005-07-12,0.004710940685722115,0.0026205298831124936,0.0023479342498727383,-0.005615938273629829
2005-07-13,0.0023474064897678988,0.0013898880329310888,-0.006824380475663703,-0.0014884700488077976
2005-07-14,0.009849484193995419,0.003912758851820628,-0.01068252172261526,-0.00255882768207238
2005-07-15,0.0030905151833359773,-0.0005694919778589833,0.003573504930082332,0.002664780561674929
2005-07-18,-0.004122352241189498,-0.003997096547860529,-0.0009517230480238243,-0.007477327223398553
2005-07-19,0.011551416436727477,0.005461095204617855,-0.0028605248387047126,0.003531808160646172
2005-07-20,0.007120909315678867,0.00340864615144567,0.007373118732496952,0.00543390937330174
2005-07-21,0.00025382281890336744,-0.005850410127574486,0.00614219559189617,-0.01369475622608168
2005-07-22,-0.0012681741775544028,0.006660034166002597,-0.00023550398297923907,0.007726917092097775
2005-07-25,-0.0038117010717160183,-0.002837233867964855,0.001412372156634946,-0.0036416820207756297
2005-07-26,0.00381170107171606,0.0012172395709648771,-0.006134949083469094,0.0016086540936068093
2005-07-27,0.007581774947231832,0.0036416855400939582,0.004486927584186658,-0.0016086540936067334
2005-07-28,0.004772291804069763,0.006281198877363016,0.007277913995399496,0.008865447109245472
2005-07-29,-0.008302820195853697,-0.0066850664292187716,0.001636080651822505,-0.009939165261935713
2005-08-01,0.0017668785408507322,-0.0007276068092942453,0.007213559390177959,-0.0037250247134895473
2005-08-02,0.010787059853162043,0.005966367814398063,0.00023179138808199025,-0.0032512479669717076
2005-08-03,-0.0004997580375421187,0.0026500681598580897,0.008999700708553276,0.0048723646243890644
2005-08-04,-0.009782714816676665,-0.00805058372484432,0.003440010901869789,-0.0020552491800265873
2005-08-05,-0.004801457618841475,-0.0068127190750879646,-0.0018332230655092423,-0.007822898795134503
2005-08-08,-0.007372517510611745,-0.001873304757587669,-0.005750447330267251,-0.0018575407638154878
2005-08-09,0.006612745071122513,0.006015227621097896,-0.00023066839856781824,0.0037090145974438327
2005-08-10,-0.008656361261938354,-0.0004867192347969301,0.007127317613814467,-0.0010893236002939841
2005-08-11,0.008148620122075626,0.003965218093216395,0.01816166188116084,0.006952739090520739
2005-08-12,-0.005594950918968112,-0.00615653773201497,0.0008995034208769364,0.010125626876791097
2005-08-15,0.006102692058830912,0.006156537732014954,-0.00812463505949221,-0.002575352086039123
2005-08-16,-0.016356615966183048,-0.013088027397759406,0.009472289306063036,0.006959749866642045
2005-08-17,0.0059093010739651375,-8.184105788363177e-05,-0.01447005569274202,-0.006638114683786416
2005-08-18,-0.00513631469018928,-8.18477563906989e-05,-0.0018235248916069417,0.007383752739799608
2005-08-19,-0.0005152578603773832,0.0022888453747334013,-0.005261440849239186,-0.00010615213915087134
2005-08-22,0.0005152578603775004,0.0,0.0022910042023477372,-0.0010664267211629465
2005-08-23,-0.0028358268482594805,-0.0018796735668877877,0.0013720001974238192,0.004579332729505293
2005-08-24,-0.005956508501116422,-0.00895702328274145,-0.003892350006710497,0.000955800615408214
2005-08-25,0.0023346478061992268,0.0036254181684549137,0.0032065852060479284,0.003179806404062134
2005-08-26,-0.0033741887764106825,-0.0068492874509797005,-0.0027478591065202046,-0.0003172556141630767
2005-08-29,0.007769710487945685,0.007671590821881943,-0.0009176627252673096,0.0012691906147997867
2005-08-30,-0.003618245865183576,-0.00527332432930786,-0.012936225354478486,0.006322362316744043
2005-08-31,0.00927808505623929,0.012560200139190845,0.00902686849425043,0.008369507786655994
2005-09-01,-0.001540439173323976,-0.0007344042370434871,0.018717726769667944,-0.006039143511535888
2005-09-02,-0.0038612239764961205,-0.0017979290575255505,0.0006781684194120493,0.0008409604327422475
2005-09-06,0.01459525002964186,0.011627820256763958,0.0004518856303791501,-0.007065885756380511
2005-09-07,0.0017778745427086831,0.0016965407406411587,0.0013544329777345609,-0.009463491353662569
2005-09-08,-0.00025432252173184823,-0.003314888363453587,0.006072134751433877,0.0010672742542308313
2005-09-09,0.0055684963384902185,0.008867692839087586,0.005366776793414331,0.0031970170656570227
2005-09-12,0.002772887729511589,-0.0020083566550159115,0.001114437590335973,-0.006939107276277127
2005-09-13,-0.0025205402406148756,-0.005563998807252339,-0.007378412759289671,0.005235308701425766
2005-09-14,-0.011420066499131758,-0.003645880980921556,0.008936558784336007,-0.003843240771010119
2005-09-15,-0.000510215745522316,-0.0004872498024684752,0.010179311141287253,-0.008270608141728966
2005-09-16,0.0061094384172671636,0.007085809568273097,0.008768174001461274,-0.006602344004682798
2005-09-19,-0.007898673164713509,-0.003325471071329488,0.009340793593402948,0.002169695695231429
2005-09-20,-0.004101675459437216,-0.008485181324691013,-0.00043253586017500794,0.002596665821537428
2005-09-21,-0.011106798985437887,-0.009384056427260914,0.01779448438266131,0.009250432358310428
2005-09-22,0.0036295026672383307,0.003549856366004081,-0.014986380843891567,-0.0009640647846488888
2005-09-23,0.002842884727461818,0.0008241544978109585,-0.0017271556880254209,-0.007529689318014998
2005-09-26,0.00025778212303432743,0.0011521843544093256,0.006246674492227192,-0.004545841640366692
2005-09-27,-0.00232451180769844,-0.00024722758719218456,-0.006895086482796446,0.0014083103028579849
2005-09-28,0.0002586614388867612,0.000986904961838193,0.011821722663041578,0.006694823404141476
2005-09-29,0.01335378899856525,0.008103615171821957,0.006389782004315867,-0.004530606231581538
2005-09-30,0.00661072610603508,0.0030935964678903043,-0.008528787613907051,-0.003464368199062856
2005-10-03,0.002531160452962612,-0.0035820410418308576,-0.006013819610977734,-0.007849247393885223
2005-10-04,-0.006592937412800998,-0.011320411662852931,0.0006461202839017118,0.0032874210554804228
2005-10-05,-0.013836887775950121,-0.013203375109751305,-0.001939450047779739,0.004365379593893604
2005-10-06,-0.013245071724640931,-0.0036011534134669366,0.018168683528509144,-0.003818960866934781
2005-10-07,0.00234988954669075,0.0034338094602705126,0.003172288297702827,0.004037180055641945
2005-10-10,-0.005491963151790011,-0.008480068124686714,0.00021109092407153046,-0.0006536953668428
2005-10-11,-0.004995278309005856,-0.0014347051204622904,0.000422128712852118,-0.002072252515923582
2005-10-12,-0.011932401530979011,-0.007882958972274298,-0.011460246985187512,-0.009765054363005836
2005-10-13,0.007705782665004197,-0.0005960245715928379,0.003622076732456221,-0.003644761677895249
2005-10-14,0.007384285217761924,0.01050402206109087,-0.004689866225957319,-0.0015493238317504888
2005-10-17,0.003147726872325078,0.00370063583523523,0.009781049621695053,-0.00022211317407932912
2005-10-18,-0.007096958716717577,-0.010889350920592443,-0.005516634533112237,0.0011069442308940436
2005-10-19,0.019849477323652876,0.016498825521907,-0.01414207941303838,0.0004438460980804166
2005-10-20,-0.009353392316035528,-0.017772809742273573,-0.007799012917697535,0.00265230978012613
2005-10-21,0.006245266830673122,0.003901496583814226,0.011675828111288618,0.009229698737691612
2005-10-24,0.015700176967647982,0.015372974032912606,-0.0027984318839231513,-0.007796485200830408
2005-10-25,-0.003837969510942404,-0.002002685181744973,0.014339506874232317,-0.008634605375930525
2005-10-26,-0.005140390715779044,-0.0029278101473359857,-0.0027662761718075758,-0.007364306242144804
2005-10-27,-0.020302771029760486,-0.010696271029354883,0.005312944138745386,0.003576789914997371
2005-10-28,0.007597477929457852,0.014292026995332361,0.0008474770609084391,0.00011157638114236142
2005-10-31,0.014250668821383788,0.0027505125953083474,-0.017518065391236633,0.0018950576038115764
2005-11-01,-0.0007723893373053836,0.002992984126777792,-0.014544964457705811,-0.0011520985569627936
2005-11-02,0.013045403521731998,0.01040277444789095,0.008708993064364326,-0.004715541426711129
2005-11-03,0.014882388214954008,0.004261544065843904,-0.0036920876637241665,-0.006774432500035244
2005-11-04,0.003499540758270602,-0.0013094157809399518,-0.009839387913189087,-0.0015887014427965911
2005-11-07,0.0012461909268154125,0.000982562408647192,0.00569681951966618,0.0033998066995048625
2005-11-08,0.0002491408627635613,0.0,0.0030540902705580722,0.009678868670038223
2005-11-09,0.000497984484533414,0.001307949645324566,0.014058877980764004,-0.010358118179332184
2005-11-10,0.010896459540413211,0.007732221764221478,-0.001719730223224147,0.012148954706047647
2005-11-11,0.0027057182328893074,0.003399483336478747,0.0068610839264361964,0.0005571709212888603
2005-11-14,0.0,-0.0005658681898407477,-0.003853575924959696,-0.0075138988900173235
2005-11-15,-0.004678071719602442,-0.00364497895616422,0.0008576526265601306,0.006509137883752988
2005-11-16,0.0061509376558709986,0.002026638285125839,0.02371985302617489,0.010459097026019963
2005-11-17,0.013158210472063479,0.009269338592563044,0.014544215969487923,0.0024324788913259515
2005-11-18,0.0033833561326731053,0.003923757878330483,-0.0004126358227933849,-0.004648256766131827
2005-11-21,0.002409570934901737,0.005021672402634673,0.010877533415953692,0.0029912027253067497
2005-11-22,0.003603558444795883,0.004284974645876634,0.006713442196576113,0.0013252732500082251
2005-11-23,0.002395569616487661,0.005763404786555321,-0.003452794469951524,-0.003872879463581092
2005-11-25,0.0021502115762862236,0.000786817217788931,0.005478285871055113,0.0036527998866352114
2005-11-28,-0.00838970264486257,-0.0071044438319273345,0.006454308610487604,0.004959381996815338
2005-11-29,-0.004826880147498328,-0.0011100688465802639,0.0012054965904707295,-0.009499171509014206
2005-11-30,-0.0024217184436909614,-0.005407152608538207,-0.01415596498702683,-0.0011114273420377177
2005-12-01,0.018499493040883018,0.010154539637877383,0.0215581982756461,-0.0015637432971163893
2005-12-02,0.0023767466938680497,0.001262370673296786,0.002985404328326618,0.0003349785352939116
2005-12-05,-0.007388150074985173,-0.0021307710722381907,0.009099945909995211,-0.004478749745950738
2005-12-06,0.0033433344002811198,0.0018944272214059623,0.002163876369716232,0.010161549277188668
2005-12-07,-0.0019091687723124366,-0.005852488065014621,0.008414105193713344,-0.0037839547609554887
2005-12-08,-0.007192451632104285,-0.000634753132059671,0.011238285771298415,0.006447075151174636
2005-12-09,0.003842182680896811,0.002615610298543363,0.009587800874615747,-0.007897879001930383
2005-12-12,0.003589007907600542,0.0009496683119823994,0.0030487798575956843,-0.001901122102639157
2005-12-13,0.00405167035768916,0.006777878617760773,-0.0174651751961011,0.003686477410536943
2005-12-14,-0.003335475803188792,0.003919808493812743,-0.02549163624918632,0.010203837331114999
2005-12-15,0.0016693412023326504,-0.0028989497706810407,-0.0021870332902152977,-0.0024312024895350487
2005-12-16,-0.006926105517905291,-0.0032238884521228464,-0.0029901651531156147,0.003313164872481137
2005-12-19,-0.016000919773524924,-0.005157076606198475,0.0025919876207500217,0.0009918522605962068
2005-12-20,0.0007330095523211449,0.0009537858817669541,-0.023777067739602628,-0.0012125471288237778
2005-12-21,0.004385835653064103,0.001588294680689473,0.006706620338919612,-0.0017643791352783427
2005-12-22,0.006542950134574487,0.005223345673681775,0.015476149921333452,0.007921641871736298
2005-12-23,0.0,0.0005526023908264521,-0.0003989718404908519,0.006119113361329877
2005-12-27,-0.008733083906073406,-0.010229299937081283,0.010321657066455383,0.008136336931518554
2005-12-28,-0.0012189736823266253,0.002229417866352541,0.016257371598287152,-0.002791832052001337
2005-12-29,-0.006609482263106292,-0.004463465057399632,0.0,0.0021735906515469453
2005-12-30,-0.007641581292705287,-0.005446362398028465,0.00213489857106166,-0.002283312591360288
2006-01-03,0.022027393832885146,0.017435211729946856,0.02941944910807375,-0.0013063042769212209
2006-01-04,0.010355243266653092,0.0047250950932263185,0.003382831797150453,0.0023943535728898676
2006-01-05,0.004303322290313525,0.0006282484044602777,-0.018175416840417152,-0.0011958375332010375
2006-01-06,0.017967242022615168,0.008287328587188274,0.02602449436115473,-0.0018520357387697983
2006-01-09,0.0039753537653088285,0.002565563681971558,0.016248460425883546,0.0006535196990809482
2006-01-10,0.000699382531390515,0.0010091856069049242,-0.009939288552968184,-0.00809536922489828
2006-01-11,0.007666350659662358,0.0031755451278781197,0.008656420300679264,-0.0016493144398971235
2006-01-12,-0.004871734829883891,-0.00395148151043859,-0.001835508499204341,0.0066894146289287505
2006-01-13,-0.00046521002824559757,-0.000932038988848588,0.018385852058020367,0.005775519148700702
2006-01-17,-0.006535871489327143,-0.0027239704225679334,-0.003252040989607987,0.004445215949874252
2006-01-18,-0.011541873155368207,-0.003981803369792433,-0.02176979137145157,-0.0003249925821966255
2006-01-19,0.007317638342464326,0.0038260266330928964,0.02772383396043182,-0.0029260478750627594
2006-01-20,-0.030323825859809854,-0.018405171493850285,-0.007040364605841864,0.00260149155668111
2006-01-23,0.00024298072296266842,0.003565833531016681,0.010273131505108786,-0.0003252812257520474
2006-01-24,0.0043522015794478135,0.0010275869423110662,-0.0007175052420346415,-0.004884331659456746
2006-01-25,-0.00435220157944781,0.0008691611888875566,0.007329966694290513,-0.010941148291758653
2006-01-26,0.007004168744183707,0.005511382427999076,-0.004642006558574431,-0.004299348963846045
2006-01-27,0.013387194180095957,0.009222462380243388,-0.004483910215659325,0.0
2006-01-30,0.001897819429666337,-0.0007782817348072497,0.018698776919120332,-0.0009947575449734906
2006-01-31,-0.004512884871627225,-0.007345695416259419,0.00035280398276080644,0.0027611088082517663
2006-02-01,0.0035644781738093643,0.006956284371080777,0.0,-0.0034254110917916174
2006-02-02,-0.017229425070361307,-0.01167334208317529,0.004926096846573146,0.0018859690868000792
2006-02-03,-0.012386416853135844,-0.004977106092573922,-0.008459682883606469,0.007069642875329513
2006-02-06,-0.0026916535664183155,0.002610555089806055,0.0038862655930409257,0.001979090936023844
2006-02-07,-0.004420301460608214,-0.008886691338221977,-0.03809304894107721,-0.004735491651104149
2006-02-08,0.011501866090073627,0.009044484916089706,0.00420366800672235,-0.0023203606909216403
2006-02-09,-0.0095354217398211,-0.0016598627328064258,0.02432330429712352,0.00452531959299098
2006-02-10,0.006122628721859262,0.0018179794714110933,-0.025053114848127972,-0.005521579559604099
2006-02-13,-0.01154108461565913,-0.0018179794714111579,-0.019722317881601545,0.0001104026307724364
2006-02-14,0.010074994863740786,0.010544441044424717,0.014231835019739241,-0.003549080325898832
2006-02-15,0.006336652675109843,0.0035165810056407344,-0.013487564404801337,0.00244205619241211
2006-02-16,0.009191126698586308,0.007460165552772701,0.01403795023117115,0.00022211893975981813
2006-02-17,-0.007976319477629158,-0.0027132352414865643,0.008038016031443143,0.007947067110746123
2006-02-21,-0.011225405636087303,-0.002487576895276093,0.0029069760713780913,-0.0016509849881875772
2006-02-22,0.01243798371422263,0.006052246677077971,0.0039833697886547965,0.006805861982542129
2006-02-23,-0.0026695503968442755,-0.0014707660755048388,-0.012729773023942181,-0.002519488921446655
2006-02-24,0.0026695503968442343,0.0025530297571795734,0.018136151993469803,-0.0015354871723674388
2006-02-27,0.011086561769665012,0.00038659777290879,-0.007577127477402215,-0.0016497957595480867
2006-02-28,-0.01497171697398697,-0.00954634734270286,0.015275676084631486,0.004938123684339051
2006-03-01,0.013532674082988623,0.008850687381152085,0.0005348806365655907,-0.0060600126040187855
2006-03-02,0.0007199938405022681,-7.73443626098509e-05,0.011343673633042218,-0.006987786802056722
2006-03-03,-0.005773336873410929,-0.004648904759376273,-0.008140248406057845,-0.005804072062009672
2006-03-06,-0.008723041084871513,-0.004592893441815803,-0.01883293493158655,-0.008769363717341999
2006-03-07,-0.005857995268019193,-0.0015616689331969895,-0.005082580890901775,0.0006771986395270227
2006-03-08,0.0004892431160309116,0.0021074625796806295,-0.017995335485148433,-0.0003381812286823397
2006-03-09,-0.008600514390709904,-0.006728430019995733,0.004990315328593799,0.00033818122868238456
2006-03-10,0.0009868686236695573,0.009454309925311773,-0.007587707988952681,-0.003730642502974274
2006-03-13,0.0029542287313662173,0.0018644276568105188,0.00887743074453615,-0.0007942044819113944
2006-03-14,0.016819154507237644,0.01042459590115142,0.010258334271688237,0.0066673418301626914
2006-03-15,0.008424441689203258,0.004445453268395012,0.004545875722809695,-0.00542123183987996
2006-03-16,-0.00842444168920328,0.002062626306896914,0.0039833697886547965,0.00901819764668629
